ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Es Pisang Ijo,15000,0,0,2023-03-27 11:14:09
Es Kopyor,15000,0,0,2023-02-11 00:32:52
Mengunjungi Pantai,30000,2,0,2023-01-22 03:08:34
Sop Kaki Kambing,35000,0,0,2024-07-16 08:15:26
MRT,15000,1,0,2023-05-03 21:44:48
Bajaj,20000,1,0,2022-11-28 03:01:56
Es Mangga Muda,10000,0,0,2023-01-24 09:58:22
Becak,10000,1,0,2023-05-19 19:27:42
Es Susu Coklat,8000,0,0,2023-07-04 14:28:41
Bebek Betutu,35000,0,0,2023-07-09 08:06:46
Nasi Kucing,10000,0,0,2024-08-16 02:00:38
Ayam Betutu,30000,0,0,2024-03-06 16:59:38
Teh Tarik,8000,0,0,2023-12-09 06:22:02
Tongseng,30000,0,0,2023-04-28 01:34:30
Ayam Betutu,30000,0,0,2023-05-12 23:23:29
Kolak,15000,0,0,2023-08-25 12:40:56
Teh Manis,5000,0,0,2023-04-12 17:45:05
Jus Jeruk,8000,0,0,2024-01-06 19:48:05
Es Kopi Susu,12000,0,0,2023-07-03 15:52:45
Becak,10000,1,0,2023-03-25 05:47:01
Bubur Ayam,15000,0,0,2024-04-01 09:04:49
Kwetiau Goreng,20000,0,0,2022-12-19 21:19:52
Sate Madura,25000,0,0,2023-02-27 22:17:03
Bajaj,20000,1,0,2022-10-15 18:31:42
Nasi Padang,25000,0,0,2023-08-14 02:20:45
Es Doger,12000,0,0,2023-02-06 13:22:19
Gudeg,20000,0,0,2024-05-24 11:26:59
Air Jeruk Nipis,7000,0,0,2024-08-08 04:02:58
Nasi Rawon,25000,0,0,2022-12-23 15:10:07
Becak,10000,1,0,2023-06-03 12:10:39
Lumpia Semarang,15000,0,0,2023-03-01 10:41:58
Soto Mie,20000,0,0,2024-01-07 11:19:53
Soto Ayam,18000,0,0,2023-03-08 23:48:15
Soto Bandung,25000,0,0,2023-05-23 12:40:53
Nasi Timbel,20000,0,0,2023-01-11 19:17:25
Kopi Susu,12000,0,0,2024-08-21 22:17:58
Bajaj,20000,1,0,2024-04-07 07:45:50
Soto Bandung,25000,0,0,2024-03-02 07:15:24
Es Pala,8000,0,0,2023-12-25 02:13:06
LRT,15000,1,0,2023-09-04 06:13:51
Soto Ayam,18000,0,0,2022-10-09 21:18:31
Jus Nanas,15000,0,0,2023-01-26 08:33:44
Pecel,15000,0,0,2022-09-30 20:19:10
Pindang Patin,25000,0,0,2022-08-27 20:25:19
Kepiting Saus Padang,40000,0,0,2024-05-15 17:13:19
Nasi Kucing,10000,0,0,2024-05-11 09:26:18
Soda Susu,10000,0,0,2024-03-11 18:33:33
Bakso Malang,20000,0,0,2024-08-06 20:56:08
Soto Betawi,25000,0,0,2023-10-22 07:46:52
Sambal Terasi,10000,0,0,2023-08-03 10:27:51
Bus,5000,1,0,2023-07-11 00:35:02
Bajaj,20000,1,0,2023-01-20 13:33:13
LRT,15000,1,0,2022-09-09 23:37:27
Rawon,25000,0,0,2023-05-25 04:45:26
Pindang Patin,25000,0,0,2024-06-26 06:10:22
Bandeng Presto,25000,0,0,2023-08-03 01:09:21
Es Teler,15000,0,0,2024-03-23 01:16:47
Es Kacang Merah,10000,0,0,2023-10-23 06:13:03
Nasi Padang,25000,0,0,2023-12-08 18:58:09
Taksi,50000,1,0,2024-05-12 08:00:23
Nasi Padang,25000,0,0,2022-09-23 01:40:46
Air Putih,3000,0,0,2023-03-28 02:23:46
Teh Hijau,5000,0,0,2024-06-12 07:43:20
Sate Madura,25000,0,0,2024-08-20 16:09:57
MRT,15000,1,0,2024-03-14 10:34:52
Kopi Gayo,15000,0,0,2023-12-13 20:49:53
Sayur Asem,15000,0,0,2023-10-21 00:37:36
Sambal Goreng,15000,0,0,2024-05-28 15:09:13
Bajaj,20000,1,0,2024-05-18 19:42:41
Es Mangga Muda,10000,0,0,2023-08-02 10:19:04
Es Buah,15000,0,0,2023-03-04 02:16:05
Capcay,20000,0,0,2023-05-15 20:34:02
Sop Kaki Kambing,35000,0,0,2022-09-01 00:06:42
Beli Obat,100000,3,0,2023-09-12 08:33:41
Kwetiau Goreng,20000,0,0,2022-10-04 09:44:14
Mie Kocok,20000,0,0,2023-07-02 15:31:11
Lumpia Semarang,15000,0,0,2024-02-23 18:17:20
Teh Hitam,7000,0,0,2023-11-05 04:06:22
Es Timun Suri,8000,0,0,2023-04-26 22:31:27
Susu,7000,0,0,2024-08-12 14:41:40
Es Timun Suri,8000,0,0,2022-08-29 13:25:06
Ayam Goreng,25000,0,0,2024-05-05 16:12:58
Bajaj,20000,1,0,2023-06-24 03:28:14
Nasi Kuning,15000,0,0,2024-03-05 03:57:52
Kopi Hitam,10000,0,0,2023-02-24 18:45:05
Teh Jahe,7000,0,0,2023-12-18 23:17:55
Sate Lilit,30000,0,0,2024-08-31 05:33:04
Ojek,15000,1,0,2023-04-26 19:37:33
Es Leci,10000,0,0,2024-07-19 13:21:54
Bakso Malang,20000,0,0,2024-06-27 09:21:28
Teh Sereh,7000,0,0,2023-05-09 03:06:22
Jus Tomat,8000,0,0,2024-02-23 10:12:54
Sop Buntut,40000,0,0,2023-08-02 05:36:49
Kepiting Saus Padang,40000,0,0,2023-04-08 15:47:45
Bubur Ayam,15000,0,0,2022-12-25 10:39:55
Sambal Goreng,15000,0,0,2023-10-31 23:38:32
Es Blewah,8000,0,0,2024-07-03 19:37:52
Soda Jeruk,10000,0,0,2024-02-16 15:18:30
Sop Ayam,20000,0,0,2024-04-02 05:54:11
Es Teler,15000,0,0,2023-05-03 13:15:44
LRT,15000,1,0,2022-11-27 22:26:34
Es Lidah Buaya,10000,0,0,2024-03-14 20:08:08
Teh Hijau,5000,0,0,2022-12-05 06:51:06
Es Pisang Ijo,15000,0,0,2023-08-21 04:46:31
Berkemah,50000,2,0,2023-04-25 23:12:18
Ayam Penyet,20000,0,0,2024-03-11 11:14:34
Nasi Uduk,15000,0,0,2024-05-02 05:09:43
Sate Madura,25000,0,0,2022-09-15 13:03:05
Berbelanja di Mall,200000,2,0,2023-05-02 19:28:36
MRT,15000,1,0,2023-03-01 00:58:55
Kopi Hitam,10000,0,0,2023-02-27 10:31:00
Teh Manis,5000,0,0,2024-09-09 20:26:22
Es Doger,12000,0,0,2023-07-01 20:16:36
Jus Markisa,15000,0,0,2024-08-18 11:51:04
Es Sarang Burung,12000,0,0,2022-12-25 22:24:09
Gado-Gado,15000,0,0,2023-11-26 14:19:49
Teh Jahe,7000,0,0,2023-08-02 03:36:04
Es Kopi,12000,0,0,2023-05-04 04:54:24
Es Cendol,7000,0,0,2023-12-25 18:46:53
Becak,10000,1,0,2024-02-25 13:12:21
Soto Ayam,18000,0,0,2024-03-03 19:15:33
Kepiting Saus Padang,40000,0,0,2023-08-12 21:45:02
Ayam Bakar,25000,0,0,2023-03-31 17:42:30
Siomay,20000,0,0,2022-10-12 20:53:37
Nasi Uduk,15000,0,0,2023-03-02 03:10:02
Pecel,15000,0,0,2023-01-25 15:12:33
Sate Maranggi,30000,0,0,2023-11-29 17:26:03
Sayur Lodeh,15000,0,0,2023-11-19 18:49:38
Bubur Ayam,15000,0,0,2023-02-27 18:46:55
Sop Iga,35000,0,0,2024-03-13 11:19:44
Teh Manis,5000,0,0,2023-01-28 06:12:31
Bermain di Waterpark,100000,2,0,2024-04-06 17:27:58
Asinan Betawi,15000,0,0,2022-10-28 11:25:07
Teh Oolong,8000,0,0,2023-01-16 00:14:01
Susu Jahe,8000,0,0,2023-01-04 04:13:22
Es Terong Belanda,10000,0,0,2023-01-12 02:51:52
Nasi Gudeg,20000,0,0,2023-11-23 06:57:48
Kopi Tubruk,10000,0,0,2022-10-19 09:34:53
Beli Obat,100000,3,0,2024-04-28 19:05:54
Jus Wortel,8000,0,0,2024-01-07 15:04:24
Mie Goreng,18000,0,0,2023-02-17 15:24:25
Susu Jahe,8000,0,0,2023-04-15 09:27:07
Sate Sapi,30000,0,0,2024-05-27 21:40:00
Es Campur,15000,0,0,2023-05-20 20:07:32
Es Buah,15000,0,0,2023-04-16 16:34:35
Rendang,30000,0,0,2022-09-08 21:04:24
Jus Belimbing,15000,0,0,2024-06-30 01:20:32
Kopi,10000,0,0,2023-11-19 04:02:02
Sambal Matah,10000,0,0,2023-10-08 17:31:01
Sate Padang,25000,0,0,2024-02-13 20:52:42
Ayam Penyet,20000,0,0,2024-06-06 17:09:05
Udang Balado,35000,0,0,2024-06-20 08:57:40
Asinan Betawi,15000,0,0,2022-12-06 14:41:50
Sate Maranggi,30000,0,0,2023-02-03 18:09:02
Martabak,30000,0,0,2022-12-19 04:21:44
Empal Gentong,30000,0,0,2023-11-17 02:31:39
Nasi Campur,25000,0,0,2024-08-12 00:23:22
Soda Gembira,10000,0,0,2022-10-15 01:49:42
Bakso,20000,0,0,2024-07-22 07:36:06
Gado-Gado,15000,0,0,2024-08-06 07:06:31
Ojek,15000,1,0,2023-04-09 19:41:59
Es Buah,15000,0,0,2023-06-14 04:56:37
Sop Kambing,30000,0,0,2023-03-17 23:41:45
Bandrek,8000,0,0,2023-05-18 14:33:14
Jus Anggur,15000,0,0,2023-01-06 15:19:30
Lontong Sayur,15000,0,0,2024-08-25 18:19:15
Asinan Betawi,15000,0,0,2023-02-19 09:20:52
Bajigur,8000,0,0,2024-02-28 23:01:41
Sate Ayam,25000,0,0,2024-03-24 11:48:15
Susu Kedelai,6000,0,0,2023-01-22 08:18:18
Es Kolang Kaling,8000,0,0,2023-08-17 14:03:23
Es Mangga,8000,0,0,2024-03-13 06:10:03
Ketoprak,15000,0,0,2023-02-23 21:17:34
Taksi,50000,1,0,2023-08-18 01:38:45
Es Krim,10000,0,0,2023-08-31 18:57:42
Ayam Bakar,25000,0,0,2024-06-26 11:30:49
Sambal Goreng,15000,0,0,2023-04-06 20:48:36
Serabi,10000,0,0,2023-05-19 23:40:29
Bubur Ayam,15000,0,0,2024-08-29 11:31:05
Es Kopi Susu,12000,0,0,2023-12-05 19:44:06
Air Lemon,7000,0,0,2022-08-04 17:31:27
Soto Ayam,18000,0,0,2023-08-18 09:21:09
Kopi Susu,12000,0,0,2023-01-06 12:29:47
Jus Mangga,15000,0,0,2023-08-19 06:25:41
Es Melon,8000,0,0,2023-01-29 20:34:38
Tumis Kangkung,15000,0,0,2024-07-06 03:16:47
Lumpia Semarang,15000,0,0,2022-12-13 23:56:05
Es Pepaya,10000,0,0,2023-03-18 00:38:41
Bajigur,8000,0,0,2023-06-20 06:59:20
Soda Apel,10000,0,0,2023-02-25 09:26:08
Becak,10000,1,0,2022-08-23 04:56:52
Jus Markisa,15000,0,0,2023-05-19 23:33:54
Rujak Manis,15000,0,0,2024-04-12 19:23:03
Teh Jahe,7000,0,0,2022-11-10 07:28:28
Bakmi Jawa,20000,0,0,2022-08-12 18:32:01
Kopi Hitam,10000,0,0,2023-08-14 08:26:38
Teh Hijau,5000,0,0,2023-10-20 11:58:12
Mengikuti Kegiatan Komunitas,20000,2,0,2024-06-10 19:56:30
Susu Jahe,8000,0,0,2024-01-08 02:47:18
Gulai Kambing,35000,0,0,2024-07-03 14:55:46
Es Kopi Susu,12000,0,0,2023-08-21 13:35:15
Es Selasih,10000,0,0,2023-06-21 13:25:40
Sop Buntut,40000,0,0,2024-05-30 08:33:23
MRT,15000,1,0,2022-09-03 07:44:55
Ikan Goreng,20000,0,0,2023-03-08 16:49:48
Ayam Bakar,25000,0,0,2024-02-28 20:06:51
Soto Bandung,25000,0,0,2023-09-29 10:51:48
Jus Stroberi,15000,0,0,2022-10-31 18:49:31
Ayam Penyet,20000,0,0,2023-03-26 08:30:32
Es Leci,10000,0,0,2023-12-03 22:39:25
Sop Ayam,20000,0,0,2022-12-26 10:36:00
Nasi Rawon,25000,0,0,2023-08-11 18:13:54
Bebek Goreng,30000,0,0,2023-01-10 18:34:33
Rendang,30000,0,0,2023-05-25 07:36:08
Pempek,20000,0,0,2022-10-22 16:00:26
Kopi Luwak,50000,0,0,2023-12-08 13:28:03
Taksi,50000,1,0,2024-03-05 11:50:16
Sambal Goreng,15000,0,0,2024-02-29 16:30:29
Es Pepaya,10000,0,0,2023-06-12 08:30:05
Es Timun,8000,0,0,2022-08-14 15:15:08
Air Tebu,5000,0,0,2023-01-05 15:35:33
Bajaj,20000,1,0,2024-09-07 23:28:37
Bajaj,20000,1,0,2024-07-28 02:36:42
Teh Merah,7000,0,0,2024-02-02 07:57:23
Nasi Pecel,15000,0,0,2024-09-02 17:38:15
Sate Maranggi,30000,0,0,2023-04-17 15:12:19
Nasi Kebuli,30000,0,0,2023-01-08 02:58:00
Taksi,50000,1,0,2024-09-04 17:17:57
Kopi Gayo,15000,0,0,2024-06-18 10:40:36
Es Pepaya,10000,0,0,2022-09-02 20:43:34
Es Kelapa,10000,0,0,2023-02-18 05:17:39
Ayam Betutu,30000,0,0,2024-03-21 06:29:51
Jus Markisa,15000,0,0,2022-08-08 04:47:37
Kopi Susu,12000,0,0,2024-07-12 12:40:45
Nasi Liwet,25000,0,0,2024-04-27 18:59:48
Es Terong Belanda,10000,0,0,2024-06-02 15:52:25
Jus Buah,15000,0,0,2024-08-22 01:37:46
Kopi Susu,12000,0,0,2024-04-28 06:58:06
Jus Melon,15000,0,0,2022-10-26 07:38:11
Kopi Toraja,15000,0,0,2024-03-07 04:17:40
Es Susu Coklat,8000,0,0,2023-09-22 10:24:13
Es Doger,12000,0,0,2023-02-08 06:08:56
Es Jeruk Bali,10000,0,0,2024-08-25 01:48:25
Mie Kocok,20000,0,0,2022-12-16 03:46:40
Jus Markisa,15000,0,0,2022-09-01 21:38:51
Rawon,25000,0,0,2023-10-09 05:45:19
Pempek,20000,0,0,2024-03-07 02:16:18
Kopi Susu,12000,0,0,2023-07-15 02:46:27
Martabak,30000,0,0,2024-02-19 05:48:03
Es Doger,12000,0,0,2024-07-17 18:24:29
Es Cendol,7000,0,0,2022-11-24 23:02:12
Mengunjungi Kebun Binatang,50000,2,0,2024-05-06 18:57:37
Nasi Campur,25000,0,0,2024-09-12 22:02:43
Bajaj,20000,1,0,2022-11-21 09:40:07
Asinan Betawi,15000,0,0,2024-08-02 04:31:02
Bebek Betutu,35000,0,0,2022-09-22 00:49:32
Rujak Cingur,20000,0,0,2022-08-31 18:51:01
Nasi Gudeg,20000,0,0,2022-11-20 06:04:46
Es Lidah Buaya,10000,0,0,2024-05-20 02:07:38
Es Pepaya,10000,0,0,2023-10-18 20:25:14
Nasi Kebuli,30000,0,0,2023-06-26 23:01:56
Sate Lilit,30000,0,0,2023-02-12 06:10:23
Sop Kaki Kambing,35000,0,0,2022-09-17 15:55:17
Angkot,5000,1,0,2024-04-29 10:47:37
Teh Melati,7000,0,0,2023-01-01 07:58:59
Nasi Padang,25000,0,0,2023-05-24 22:28:43
Air Putih,3000,0,0,2022-10-21 23:35:16
Mie Tek-Tek,15000,0,0,2023-07-19 04:20:11
Teh Hitam,7000,0,0,2023-05-18 23:37:02
Kopi Toraja,15000,0,0,2024-08-03 20:43:46
Kereta Api,20000,1,0,2023-11-16 19:57:48
Sate Padang,25000,0,0,2022-12-16 00:36:00
Teh Sereh,7000,0,0,2023-03-23 08:07:14
Soto Ayam,18000,0,0,2024-04-04 01:03:02
Soto Lamongan,20000,0,0,2022-08-03 21:24:40
Jus Jambu,15000,0,0,2023-07-08 05:20:11
Jus Mangga,15000,0,0,2022-10-03 00:30:11
Bakso Malang,20000,0,0,2023-07-16 21:18:28
Jus Markisa,15000,0,0,2024-04-08 05:23:31
Teh Jahe,7000,0,0,2023-05-26 02:20:51
Es Kopi Susu,12000,0,0,2023-10-27 19:07:20
Jus Nanas,15000,0,0,2023-02-23 05:33:02
Kereta Api,20000,1,0,2023-02-06 23:22:48
Es Cincau,7000,0,0,2022-11-29 15:19:35
Es Pala,8000,0,0,2023-03-03 08:56:48
Sate Madura,25000,0,0,2024-06-10 19:14:54
Wedang Jahe,8000,0,0,2024-08-23 22:35:22
Teh Oolong,8000,0,0,2022-09-09 12:25:24
Nasi Bebek,25000,0,0,2024-01-08 22:26:27
LRT,15000,1,0,2023-10-10 21:51:24
Becak,10000,1,0,2023-12-01 19:10:40
Taksi,50000,1,0,2023-05-12 18:58:06
Bajaj,20000,1,0,2023-08-13 12:52:13
Ikan Goreng,20000,0,0,2024-05-20 04:36:28
Becak,10000,1,0,2023-11-06 15:11:27
Bebek Goreng,30000,0,0,2022-11-22 17:06:45
Es Melon,8000,0,0,2023-02-27 22:13:56
Soto Bandung,25000,0,0,2022-10-21 01:16:48
Soto Kudus,20000,0,0,2024-07-02 00:37:24
Kepiting Saus Padang,40000,0,0,2022-12-02 13:18:46
Gaji,10000000,10,1,2024-07-10 11:30:19
Es Lidah Buaya,10000,0,0,2023-09-03 00:30:40
Nasi Timbel,20000,0,0,2024-02-01 17:31:20
Siomay,20000,0,0,2022-10-03 20:50:05
Es Melon,8000,0,0,2024-07-11 04:08:28
Es Pepaya,10000,0,0,2023-09-13 15:17:05
Gado-Gado,15000,0,0,2024-06-15 15:29:10
Sambal Goreng,15000,0,0,2024-06-18 14:33:37
Es Teler,15000,0,0,2022-09-19 14:46:00
MRT,15000,1,0,2024-09-05 23:50:30
Bandeng Presto,25000,0,0,2024-03-14 06:54:43
Jus Jambu,15000,0,0,2023-03-23 01:05:49
Nasi Goreng Kambing,25000,0,0,2023-07-01 08:36:42
Es Mangga Muda,10000,0,0,2022-10-18 17:07:42
Tongseng,30000,0,0,2024-06-05 04:35:28
Nasi Uduk,15000,0,0,2024-03-26 05:47:10
Ayam Bakar,25000,0,0,2023-04-09 03:58:02
Udang Balado,35000,0,0,2023-03-29 12:26:36
Es Goyobod,10000,0,0,2022-08-18 13:05:39
Air Putih,3000,0,0,2024-07-28 04:56:28
Es Jeruk Bali,10000,0,0,2023-01-10 19:36:55
Kolak,15000,0,0,2023-10-11 03:13:45
Jus Sirsak,15000,0,0,2024-06-27 03:21:32
Sambal Terasi,10000,0,0,2023-04-07 07:06:07
Susu Sapi,8000,0,0,2023-06-23 01:41:40
Susu Sapi,8000,0,0,2024-06-24 11:40:58
Es Jeruk Bali,10000,0,0,2023-07-09 22:17:56
Nasi Kucing,10000,0,0,2023-08-07 02:51:59
Teh Manis,5000,0,0,2023-04-08 18:52:16
Tahu Gejrot,10000,0,0,2024-03-07 17:33:30
Teh Manis,5000,0,0,2024-01-01 03:47:47
Asinan Betawi,15000,0,0,2024-07-08 13:50:49
Kopi Tubruk,10000,0,0,2023-03-07 18:33:00
Es Blewah,8000,0,0,2023-08-25 06:52:15
Mie Kocok,20000,0,0,2023-01-30 15:21:03
Sayur Asem,15000,0,0,2024-05-15 13:20:27
Soto Bandung,25000,0,0,2022-09-07 12:24:22
Bubur Ayam,15000,0,0,2024-05-27 01:50:48
Kepiting Saus Padang,40000,0,0,2024-05-20 01:19:17
Bajaj,20000,1,0,2024-07-28 13:30:39
Serabi,10000,0,0,2023-12-06 04:57:50
Soda Jeruk,10000,0,0,2023-09-02 19:44:23
Sop Ayam,20000,0,0,2023-09-01 09:04:06
Lumpia Semarang,15000,0,0,2023-04-22 01:11:31
Sate Maranggi,30000,0,0,2023-11-29 01:11:17
Becak,10000,1,0,2024-01-01 22:57:21
Sop Iga,35000,0,0,2024-04-03 00:40:00
Jus Alpukat,15000,0,0,2024-05-06 02:39:07
Soto Lamongan,20000,0,0,2023-08-01 14:28:33
Taksi,50000,1,0,2024-04-19 16:40:24
Tempe Mendoan,15000,0,0,2023-09-22 22:58:27
Tumis Kangkung,15000,0,0,2024-07-12 14:10:13
Es Sarang Burung,12000,0,0,2024-07-11 22:36:06
Sate Lilit,30000,0,0,2024-02-21 12:02:14
Ikan Bakar,30000,0,0,2022-08-28 13:38:11
Becak,10000,1,0,2023-04-02 17:37:15
Sambal Goreng,15000,0,0,2023-08-29 00:00:57
Sayur Lodeh,15000,0,0,2024-03-10 01:24:13
Tahu Sumedang,10000,0,0,2022-12-02 03:27:15
Kopi Hitam,10000,0,0,2022-11-27 22:46:49
Investasi,3000000,12,1,2023-01-24 23:24:19
Nasi Kucing,10000,0,0,2024-06-25 15:59:00
Lontong Sayur,15000,0,0,2023-11-11 10:59:50
Nasi Kebuli,30000,0,0,2022-12-18 12:15:12
Menghadiri Festival Budaya,50000,2,0,2024-08-17 00:03:13
Nasi Uduk,15000,0,0,2022-12-27 09:47:37
Kopi Susu,12000,0,0,2024-03-30 05:30:35
Es Pepaya,10000,0,0,2023-10-13 22:43:43
Nasi Campur,25000,0,0,2023-11-08 23:54:12
Soto Lamongan,20000,0,0,2024-09-02 16:52:03
Es Timun,8000,0,0,2024-07-28 17:02:35
Lontong Sayur,15000,0,0,2022-11-05 20:53:15
Kopi Luwak,50000,0,0,2022-12-06 02:47:45
Mendaki Gunung,75000,2,0,2023-07-23 19:51:42
Kopi Hitam,10000,0,0,2022-09-21 16:53:35
Rujak Manis,15000,0,0,2024-07-21 05:50:37
Bebek Goreng,30000,0,0,2024-03-05 14:35:26
Tumis Kangkung,15000,0,0,2024-06-12 18:44:06
Asuransi Kesehatan,150000,4,0,2024-02-12 14:40:31
Soto Kudus,20000,0,0,2024-02-10 05:10:37
Air Tebu,5000,0,0,2024-06-13 19:21:37
Capcay,20000,0,0,2023-03-16 14:07:44
Es Kolang Kaling,8000,0,0,2024-04-14 10:07:17
Kopi Tubruk,10000,0,0,2023-10-30 09:31:26
Pecel Lele,20000,0,0,2023-04-13 02:50:34
Ikan Asin,10000,0,0,2023-03-20 15:05:19
Bandrek,8000,0,0,2023-01-05 12:27:53
Rendang,30000,0,0,2023-09-05 02:02:58
Air Kelapa,10000,0,0,2023-09-14 00:23:11
Air Jeruk Nipis,7000,0,0,2024-03-05 02:12:19
MRT,15000,1,0,2024-05-26 03:24:59
Es Kopi,12000,0,0,2023-11-12 12:22:52
Nasi Liwet,25000,0,0,2024-08-11 08:27:05
Soto Padang,25000,0,0,2024-08-11 08:49:23
Bandeng Presto,25000,0,0,2024-07-21 16:10:13
Pecel Lele,20000,0,0,2023-06-28 06:32:17
Udang Balado,35000,0,0,2023-04-05 03:54:23
Pecel,15000,0,0,2024-06-09 01:32:59
MRT,15000,1,0,2023-12-17 22:08:15
Es Selasih,10000,0,0,2024-01-11 19:09:14
Teh Rosella,7000,0,0,2023-01-22 11:01:33
Rendang,30000,0,0,2023-08-06 17:15:37
Nasi Padang,25000,0,0,2024-06-19 01:33:38
Jus Sirsak,15000,0,0,2024-03-07 08:03:28
Bandrek,8000,0,0,2023-10-15 17:47:01
Susu Kambing,15000,0,0,2022-09-13 01:16:45
Mendaki Gunung,75000,2,0,2024-03-04 15:13:19
Soda Apel,10000,0,0,2023-07-26 18:48:44
LRT,15000,1,0,2024-03-16 03:17:37
Siomay,20000,0,0,2023-01-30 05:20:11
Soto Ayam,18000,0,0,2024-04-07 03:17:53
Jus Alpukat,15000,0,0,2023-08-20 06:40:44
Investasi,3000000,12,1,2022-12-22 09:24:25
Teh Sereh,7000,0,0,2022-08-10 02:37:13
Es Teler,15000,0,0,2022-12-02 19:57:43
Kereta Api,20000,1,0,2023-10-16 07:20:15
Tahu Gejrot,10000,0,0,2022-11-14 05:57:27
Pindang Patin,25000,0,0,2023-11-25 13:58:00
Es Lidah Buaya,10000,0,0,2023-08-21 19:02:52
Kopi Hitam,10000,0,0,2024-03-06 14:31:07
Soto Madura,25000,0,0,2024-01-20 04:42:18
Nasi Liwet,25000,0,0,2023-10-27 00:57:05
Air Jeruk Nipis,7000,0,0,2024-01-01 08:16:18
Martabak,30000,0,0,2022-12-17 03:54:28
Bajigur,8000,0,0,2024-08-08 00:37:30
Kopi Susu,12000,0,0,2024-05-15 04:23:35
Wedang Jahe,8000,0,0,2023-05-30 02:32:56
Becak,10000,1,0,2022-11-22 22:16:22
Rujak Manis,15000,0,0,2022-11-16 02:50:46
Es Cincau,7000,0,0,2022-12-01 07:50:15
Es Doger,12000,0,0,2023-08-23 06:58:02
Karedok,15000,0,0,2022-08-08 06:42:50
Jus Mangga,15000,0,0,2023-09-23 06:54:25
Sate Kambing,35000,0,0,2023-12-30 04:43:33
Es Cincau,7000,0,0,2024-06-16 15:01:31
Sate Kambing,35000,0,0,2023-04-22 22:58:43
Es Melon,8000,0,0,2024-08-21 14:19:08
Jus Tomat,8000,0,0,2024-01-08 16:27:42
Susu Kambing,15000,0,0,2023-08-20 15:57:54
Sambal Matah,10000,0,0,2023-12-29 10:11:14
Teh Tarik,8000,0,0,2023-11-02 03:39:24
Nasi Liwet,25000,0,0,2022-10-28 01:33:46
Ikan Bakar,30000,0,0,2024-05-11 02:03:59
Ikan Pepes,25000,0,0,2024-03-07 21:36:14
Ayam Bakar,25000,0,0,2022-09-30 22:35:47
Teh Jahe,7000,0,0,2022-11-29 11:54:52
Es Campur,15000,0,0,2022-11-10 16:13:35
Serabi,10000,0,0,2023-08-02 13:25:22
Rujak Manis,15000,0,0,2022-12-14 08:06:57
Teh Melati,7000,0,0,2023-05-01 09:03:38
Mie Kocok,20000,0,0,2022-10-03 01:20:34
Air Kelapa,10000,0,0,2023-11-26 22:33:37
Wedang Jahe,8000,0,0,2023-04-12 16:45:04
Es Campur,15000,0,0,2024-03-23 14:40:03
Es Pala,8000,0,0,2024-02-07 13:57:59
Sop Ayam,20000,0,0,2024-02-12 00:01:15
Es Teler,15000,0,0,2023-09-11 17:21:20
Soto Lamongan,20000,0,0,2023-01-13 06:06:46
Gudeg,20000,0,0,2023-05-30 02:51:26
Taksi,50000,1,0,2023-02-24 03:51:40
Es Semangka,8000,0,0,2023-03-26 16:44:45
Jus Stroberi,15000,0,0,2022-11-27 17:40:34
Bajaj,20000,1,0,2024-03-10 23:55:19
Jus Pepaya,15000,0,0,2022-09-01 05:21:50
Ojek,15000,1,0,2023-12-26 06:44:23
Ikan Pepes,25000,0,0,2024-08-10 20:50:33
Bajaj,20000,1,0,2022-08-30 01:24:48
Tahu Sumedang,10000,0,0,2023-04-03 23:56:05
Susu Kedelai,6000,0,0,2023-07-13 19:40:26
Ayam Betutu,30000,0,0,2023-05-29 20:33:38
Nasi Kuning,15000,0,0,2022-10-08 13:26:33
Becak,10000,1,0,2023-05-08 20:27:29
Es Kopyor,15000,0,0,2022-10-10 01:20:47
Ayam Bakar,25000,0,0,2023-03-30 09:01:48
Ketoprak,15000,0,0,2024-09-03 21:19:08
Es Jeruk,6000,0,0,2023-08-29 16:55:21
Soto Lamongan,20000,0,0,2024-06-09 00:16:21
Jus Alpukat,15000,0,0,2024-07-27 08:39:15
Lumpia Semarang,15000,0,0,2024-04-17 21:57:42
Es Goyobod,10000,0,0,2023-03-20 20:26:14
Tahu Gejrot,10000,0,0,2023-03-21 18:47:34
Nasi Lemak,20000,0,0,2024-06-30 00:54:53
Kopi Gayo,15000,0,0,2022-09-30 10:01:05
Es Kopi,12000,0,0,2023-08-25 03:01:41
Nasi Kebuli,30000,0,0,2023-02-15 18:34:58
Es Semangka,8000,0,0,2023-07-20 18:35:07
Nasi Liwet,25000,0,0,2023-07-16 03:11:07
Jus Buah Naga,15000,0,0,2022-11-09 06:53:32
Es Sarang Burung,12000,0,0,2024-06-04 08:25:39
Ojek,15000,1,0,2022-11-08 07:15:01
Bajaj,20000,1,0,2023-02-03 08:28:53
Sate Sapi,30000,0,0,2023-07-07 21:28:12
Capcay,20000,0,0,2022-12-21 06:58:48
Soda Jeruk,10000,0,0,2023-04-13 04:57:19
Nasi Kucing,10000,0,0,2022-12-05 17:53:04
Es Lidah Buaya,10000,0,0,2023-02-11 05:58:58
Nasi Pecel,15000,0,0,2023-05-29 13:38:17
Teh Oolong,8000,0,0,2023-05-31 16:52:19
Becak,10000,1,0,2024-03-08 23:55:34
Bajaj,20000,1,0,2024-09-04 20:04:53
Wedang Jahe,8000,0,0,2023-01-05 18:54:46
